CustomerID;Coverage;Education;EmploymentStatus;Gender;Income;Location.Geo;Location.Code;Zone;Marital.Status;Monthly.Premium.Auto;Months.Since.Last.Claim;Months.Since.Policy.Inception;Number.of.Open.Complaints;Number.of.Policies;Policy.Type;Policy;Renew.Offer.Type;Sales.Channel;Total.Claim.Amount;Vehicle.Class;Vehicle.Size;Group.Clustering;Ratio.Clv.Prime_Tot;Clv
9706;Basic;High School or Below;Unemployed;M;0;18,9;73,3;Suburban;Single;73;6;19;0;2;Personal Auto;Personal L3;Offer1;Agent;525,6;Four-Door Car;Large;Group.2;0,621052632;861,4
9709;Extended;Bachelor;Employed;F;65742;28,9;77;Urban;Married;79;6;0;0;1;Personal Auto;Personal L3;Offer2;Call Center;277,360797;Four-Door Car;Medsize;Group.2;0;-277,360797
9712;Basic;College;Employed;M;61417;18,4;73,2;Urban;Married;65;6;35;0;7;Personal Auto;Personal L3;Offer4;Call Center;206,01822;Two-Door Car;Medsize;Group.2;0,909442541;2068,98178
9714;Extended;College;Employed;M;96988;16,4;77,2;Suburban;Single;77;1;60;0;3;Personal Auto;Personal L2;Offer1;Agent;369,6;Two-Door Car;Medsize;Group.2;0,92;4250,4
9717;Extended;Bachelor;Unemployed;F;44606,39071;29;76,4;Suburban;Single;81;26;58;0;1;Personal Auto;Personal L3;Offer1;Branch;583,2;Four-Door Car;Medsize;Group.2;0,875862069;4114,8
9731;Extended;High School or Below;Unemployed;M;44606,39071;13,3;79,8;Suburban;Married;135;1;98;0;9;Corporate Auto;Corporate L1;Offer1;Agent;648;SUV;Medsize;Group.2;0,951020408;12582
9738;Basic;College;Employed;F;75648;22,3;89,3;Rural;Married;108;28;10;0;1;Corporate Auto;Corporate L3;Offer2;Branch;112,660916;SUV;Large;Group.2;0,895684337;967,339084
9748;Basic;High School or Below;Employed;M;29465;18,9;73,9;Suburban;Married;63;6;9;0;1;Personal Auto;Personal L2;Offer2;Call Center;302,4;Four-Door Car;Medsize;Group.2;0,466666667;264,6
9749;Basic;College;Unemployed;M;0;19,4;72,8;Suburban;Single;65;22;39;0;2;Corporate Auto;Corporate L1;Offer4;Agent;655,073317;Four-Door Car;Medsize;Group.2;0,741588435;1879,926683
9751;Basic;Bachelor;Employed;F;61029;17,3;78,6;Rural;Single;72;26;98;0;1;Personal Auto;Personal L2;Offer2;Call Center;114,429816;Two-Door Car;Medsize;Group.2;0,983782622;6941,570184
9755;Basic;College;Employed;F;20852;17;79;Suburban;Married;73;8;6;0;1;Personal Auto;Personal L3;Offer3;Branch;383,789732;Two-Door Car;Small;Group.2;0,123767735;54,210268
9758;Extended;Doctor;Unemployed;F;0;17,3;77,9;Suburban;Married;83;16;75;0;1;Personal Auto;Personal L3;Offer1;Call Center;544,217453;Two-Door Car;Medsize;Group.2;0,91257551;5680,782547
9795;Extended;College;Unemployed;F;0;29,3;77,7;Suburban;Single;95;14;57;2;1;Personal Auto;Personal L2;Offer1;Agent;456;Two-Door Car;Medsize;Group.2;0,915789474;4959
9806;Extended;High School or Below;Employed;F;72460;28,8;76,6;Urban;Married;85;9;76;0;1;Personal Auto;Personal L2;Offer2;Call Center;370,018108;Four-Door Car;Medsize;Group.2;0,942721655;6089,981892
9809;Premium;College;Employed;M;60334;22,2;88,5;Rural;Married;106;5;67;0;1;Corporate Auto;Corporate L3;Offer2;Web;111,164747;Four-Door Car;Large;Group.2;0,984347403;6990,835253
9815;Premium;Bachelor;Employed;M;75007;28,4;77,6;Suburban;Divorced;101;1;19;0;1;Personal Auto;Personal L1;Offer2;Agent;668,773522;Four-Door Car;Medsize;Group.2;0,651498946;1250,226478
9824;Basic;Bachelor;Employed;M;79271;13,3;80,1;Urban;Married;62;24;63;4;1;Personal Auto;Personal L3;Offer2;Agent;232,753598;Four-Door Car;Medsize;Group.2;0,940411265;3673,246402
9827;Premium;Bachelor;Employed;M;59414;19,2;73,3;Rural;Married;140;34;56;0;2;Personal Auto;Personal L3;Offer1;Call Center;65,022258;SUV;Medsize;Group.2;0,991706345;7774,977742
9831;Basic;Master;Employed;F;37520;13,3;80,9;Rural;Married;74;21;30;0;2;Special Auto;Special L3;Offer1;Agent;163,576763;Two-Door Car;Medsize;Group.2;0,926316773;2056,423237
9833;Basic;Bachelor;Unemployed;M;0;17,4;78,5;Suburban;Married;65;32;88;0;1;Corporate Auto;Corporate L2;Offer1;Agent;312;Two-Door Car;Medsize;Group.2;0,945454545;5408
9836;Extended;High School or Below;Employed;M;26262;28,3;76,1;Suburban;Married;97;6;59;0;1;Personal Auto;Personal L2;Offer4;Call Center;465,6;Four-Door Car;Small;Group.2;0,918644068;5257,4
9862;Basic;High School or Below;Employed;F;88081;16,8;78,1;Rural;Married;64;35;94;0;5;Personal Auto;Personal L3;Offer1;Branch;82,483947;Four-Door Car;Medsize;Group.2;0,986289238;5933,516053
9868;Extended;College;Unemployed;M;44606,39071;17,1;78,7;Suburban;Single;92;16;56;0;1;Personal Auto;Personal L3;Offer2;Branch;897,379535;Two-Door Car;Large;Group.2;0,82581919;4254,620465
9869;Extended;College;Employed;M;68980;29,2;78,8;Urban;Divorced;98;25;87;0;7;Personal Auto;Personal L2;Offer1;Agent;464,038577;Four-Door Car;Medsize;Group.2;0,945573707;8061,961423
9873;Basic;Bachelor;Employed;F;30968;18,6;72,3;Rural;Married;74;10;89;1;8;Personal Auto;Corporate L2;Offer1;Branch;45,425684;Two-Door Car;Medsize;Group.2;0,99310269;6540,574316
9875;Extended;High School or Below;Employed;F;36710;13,3;81,2;Suburban;Single;94;17;56;0;1;Personal Auto;Personal L1;Offer2;Agent;676,8;Four-Door Car;Small;Group.2;0,871428571;4587,2
9877;Extended;College;Unemployed;M;0;17;78,1;Suburban;Single;99;15;84;0;2;Corporate Auto;Corporate L3;Offer1;Branch;831,340966;Two-Door Car;Medsize;Group.2;0,900031149;7484,659034
9887;Basic;High School or Below;Employed;M;50450;13;81,6;Suburban;Married;63;24;80;0;1;Personal Auto;Personal L3;Offer1;Branch;302,4;Four-Door Car;Medsize;Group.2;0,94;4737,6
9893;Basic;Bachelor;Disabled;F;27538;13,4;78,6;Urban;Divorced;63;10;6;4;3;Personal Auto;Personal L2;Offer1;Call Center;285,843893;Four-Door Car;Medsize;Group.2;0,243799225;92,156107
9896;Extended;Bachelor;Employed;F;26486;12,4;81,2;Suburban;Single;128;18;5;1;2;Personal Auto;Personal L1;Offer1;Agent;614,4;SUV;Medsize;Group.2;0,04;25,6
9898;Basic;High School or Below;Employed;F;60101;22,3;89,6;Rural;Married;66;34;74;0;3;Corporate Auto;Corporate L2;Offer2;Agent;1,332349;Two-Door Car;Medsize;Group.2;0,999727201;4882,667651
9902;Extended;College;Employed;M;22426;28,9;75,8;Suburban;Single;76;9;31;1;1;Corporate Auto;Corporate L3;Offer3;Branch;528,391284;Four-Door Car;Medsize;Group.2;0,775725261;1827,608716
9903;Basic;Bachelor;Employed;F;86640;13,3;81;Rural;Married;67;2;25;0;5;Personal Auto;Personal L1;Offer2;Web;65,457366;Four-Door Car;Medsize;Group.2;0,960920976;1609,542634
9904;Extended;College;Unemployed;M;0;19,3;74,2;Suburban;Single;126;12;4;0;2;Personal Auto;Personal L1;Offer1;Agent;604,8;SUV;Medsize;Group.2;-0,2;-100,8
9913;Extended;College;Unemployed;F;44606,39071;17,7;78,9;Suburban;Single;93,62241888;30;25;0;1;Special Auto;Special L2;Offer3;Branch;568,8;Four-Door Car;Medsize;Group.2;0,756981284;1771,760472
9919;Basic;High School or Below;Disabled;F;19724;19,6;73,4;Suburban;Married;72;20;49;0;4;Personal Auto;Personal L1;Offer1;Agent;345,6;Four-Door Car;Large;Group.2;0,902040816;3182,4
9920;Basic;High School or Below;Unemployed;M;0;17,9;77,9;Suburban;Married;119;9;8;0;3;Personal Auto;Personal L1;Offer2;Web;571,2;Sports Car;Medsize;Group.2;0,4;380,8
9926;Basic;Master;Disabled;M;26713;13,2;80,1;Rural;Divorced;71;22;69;0;1;Personal Auto;Personal L1;Offer1;Agent;142,695319;Four-Door Car;Medsize;Group.2;0,970872562;4756,304681
9927;Basic;College;Employed;M;89771;29,1;75,6;Urban;Married;114;5;83;0;2;Personal Auto;Personal L3;Offer1;Agent;432,409662;SUV;Medsize;Group.2;0,954300395;9029,590338
9928;Basic;Bachelor;Employed;M;31213;28,7;75,6;Suburban;Married;65;0;29;0;1;Corporate Auto;Corporate L3;Offer2;Branch;312;Four-Door Car;Medsize;Group.2;0,834482759;1573
9931;Basic;Bachelor;Unemployed;F;44606,39071;19,1;74;Suburban;Married;61;11;39;0;2;Corporate Auto;Corporate L1;Offer3;Agent;439,2;Four-Door Car;Medsize;Group.2;0,815384615;1939,8
9943;Basic;College;Employed;F;55393;16,7;77,7;Rural;Married;74;15;6;1;3;Corporate Auto;Corporate L2;Offer1;Call Center;2,173552;Four-Door Car;Medsize;Group.2;0,995104613;441,826448
9961;Basic;College;Employed;M;62464;17,6;78,1;Urban;Married;109;23;45;0;4;Personal Auto;Personal L3;Offer2;Agent;400,181882;Sports Car;Medsize;Group.2;0,91841348;4504,818118
9965;Basic;College;Employed;M;72648;28,8;77,2;Rural;Married;61;0;78;0;5;Personal Auto;Personal L2;Offer3;Agent;120,850664;Four-Door Car;Large;Group.2;0,974600533;4637,149336
9970;Basic;Bachelor;Employed;F;77167;22,3;87,7;Rural;Divorced;66;15;99;0;3;Personal Auto;Personal L3;Offer2;Call Center;137,086695;Four-Door Car;Medsize;Group.2;0,979019483;6396,913305
9981;Basic;College;Employed;F;89672;29;77,6;Urban;Married;72;7;92;0;1;Personal Auto;Personal L3;Offer2;Agent;309,568636;Four-Door Car;Medsize;Group.2;0,953265604;6314,431364
9989;Basic;Doctor;Employed;F;25575;17,7;79,4;Suburban;Married;117;10;41;0;2;Personal Auto;Personal L2;Offer3;Branch;561,6;SUV;Medsize;Group.2;0,882926829;4235,4
10019;Basic;High School or Below;Employed;M;71449;16,9;77,9;Suburban;Divorced;102;17;7;0;2;Personal Auto;Personal L3;Offer4;Call Center;734,4;SUV;Small;Group.2;-0,028571429;-20,4
10025;Basic;High School or Below;Employed;F;26409;19,3;73,8;Suburban;Married;71;30;70;0;5;Personal Auto;Personal L3;Offer2;Branch;475,166267;Four-Door Car;Large;Group.2;0,904393105;4494,833733
10035;Extended;College;Unemployed;F;0;18,1;72,1;Suburban;Divorced;87;4;4;3;1;Personal Auto;Personal L3;Offer2;Agent;420,041981;Four-Door Car;Medsize;Group.2;-0,207017187;-72,041981
10055;Basic;Bachelor;Unemployed;M;44606,39071;28,3;76,9;Suburban;Married;62;29;72;0;1;Corporate Auto;Corporate L1;Offer2;Web;297,6;Four-Door Car;Medsize;Group.2;0,933333333;4166,4
10056;Extended;High School or Below;Employed;F;51337;17,3;78,7;Rural;Single;88;3;70;0;1;Corporate Auto;Corporate L2;Offer3;Branch;72,543171;Four-Door Car;Medsize;Group.2;0,988223511;6087,456829
10061;Extended;High School or Below;Unemployed;F;0;17,6;79;Suburban;Single;77;19;17;0;1;Personal Auto;Personal L2;Offer1;Branch;554,4;Four-Door Car;Medsize;Group.2;0,576470588;754,6
10067;Basic;High School or Below;Unemployed;F;0;17,4;76,8;Suburban;Single;64;12;25;0;1;Corporate Auto;Corporate L2;Offer4;Call Center;621,968062;Four-Door Car;Medsize;Group.2;0,611269961;978,031938
10070;Extended;Doctor;Employed;M;31841;18;77,3;Rural;Married;78;24;11;0;1;Personal Auto;Personal L3;Offer2;Agent;126,857228;Four-Door Car;Medsize;Group.2;0,852147753;731,142772
10074;Extended;High School or Below;Employed;F;94550;22,2;87,3;Suburban;Single;90;0;93;0;7;Personal Auto;Personal L3;Offer2;Agent;432;Four-Door Car;Small;Group.2;0,948387097;7938
10079;Extended;High School or Below;Employed;F;80587;18,9;72,4;Urban;Married;78;7;5;0;6;Personal Auto;Personal L3;Offer2;Agent;276,191729;Four-Door Car;Medsize;Group.2;0,291816079;113,808271
10080;Basic;High School or Below;Unemployed;F;44606,39071;17,7;77,6;Suburban;Married;194;26;10;0;5;Corporate Auto;Corporate L3;Offer1;Agent;931,2;Luxury SUV;Medsize;Group.2;0,52;1008,8
10082;Basic;High School or Below;Medical Leave;F;25550;17;77,6;Suburban;Married;61;28;13;0;1;Personal Auto;Personal L3;Offer4;Agent;439,2;Four-Door Car;Small;Group.2;0,446153846;353,8
10083;Extended;High School or Below;Employed;M;84417;23;86,9;Rural;Divorced;98;5;32;0;7;Personal Auto;Personal L2;Offer4;Agent;139,714897;Two-Door Car;Medsize;Group.2;0,955448056;2996,285103
10086;Basic;High School or Below;Employed;M;67778;17,7;78,7;Urban;Married;64;17;17;1;1;Personal Auto;Personal L3;Offer2;Agent;171,287759;Four-Door Car;Large;Group.2;0,842566398;916,712241
10090;Basic;College;Employed;M;56342;22,4;89,7;Suburban;Single;69;12;89;0;1;Corporate Auto;Corporate L2;Offer2;Call Center;331,2;Four-Door Car;Small;Group.2;0,946067416;5809,8
10092;Basic;High School or Below;Employed;M;81763;17,1;78,2;Suburban;Married;72;22;12;1;1;Personal Auto;Personal L3;Offer2;Branch;518,4;Two-Door Car;Small;Group.2;0,4;345,6
10094;Basic;College;Employed;F;59763;28,1;75,6;Suburban;Married;73;4;31;0;2;Personal Auto;Personal L3;Offer4;Agent;350,4;Two-Door Car;Small;Group.2;0,84516129;1912,6
10097;Extended;College;Employed;F;96832;29,5;76,4;Suburban;Married;85;19;23;0;3;Personal Auto;Personal L2;Offer1;Branch;408;Two-Door Car;Small;Group.2;0,791304348;1547
10101;Extended;Bachelor;Unemployed;M;44606,39071;13,1;78,8;Suburban;Single;83;17;28;0;4;Personal Auto;Personal L2;Offer1;Branch;597,6;Four-Door Car;Medsize;Group.2;0,742857143;1726,4
10111;Extended;High School or Below;Employed;F;37940;17,8;77,7;Urban;Married;129;11;36;0;1;Special Auto;Special L3;Offer1;Branch;512,542299;SUV;Medsize;Group.2;0,889633441;4131,457701
10118;Basic;Bachelor;Employed;F;35625;28,2;77,6;Urban;Married;65;10;56;1;3;Personal Auto;Personal L1;Offer2;Agent;288,572108;Four-Door Car;Medsize;Group.2;0,920721948;3351,427892
10120;Extended;Bachelor;Disabled;F;12261;28,8;76,7;Suburban;Divorced;125;26;80;0;1;Personal Auto;Personal L1;Offer1;Call Center;600;SUV;Medsize;Group.2;0,94;9400
10132;Extended;Bachelor;Employed;M;60735;12,7;80,6;Urban;Married;135;11;59;0;2;Personal Auto;Personal L3;Offer3;Branch;571,695889;SUV;Medsize;Group.2;0,928223994;7393,304111
10136;Extended;High School or Below;Unemployed;M;44606,39071;23;87,2;Suburban;Single;135;32;33;0;1;Personal Auto;Personal L3;Offer4;Call Center;648;Sports Car;Medsize;Group.2;0,854545455;3807
10138;Basic;High School or Below;Disabled;F;22775;28,7;76,7;Suburban;Divorced;184;6;10;0;3;Personal Auto;Personal L1;Offer1;Agent;883,2;Luxury Car;Medsize;Group.2;0,52;956,8
10147;Basic;High School or Below;Employed;F;43054;19,2;71,7;Suburban;Married;68;5;41;0;4;Personal Auto;Personal L2;Offer3;Agent;326,4;Four-Door Car;Large;Group.2;0,882926829;2461,6
10159;Basic;Bachelor;Employed;F;64543;28,5;77,5;Urban;Married;65;1;84;0;2;Personal Auto;Personal L3;Offer2;Call Center;200,177163;Four-Door Car;Medsize;Group.2;0,963337516;5259,822837
10160;Extended;Master;Employed;M;42602;17,1;78,8;Rural;Married;85;7;75;3;3;Personal Auto;Personal L3;Offer2;Agent;63,161647;Two-Door Car;Medsize;Group.2;0,990092291;6311,838353
10161;Basic;Bachelor;Employed;M;72202;22,6;87,5;Suburban;Married;63;12;13;0;1;Corporate Auto;Corporate L3;Offer2;Branch;453,6;Two-Door Car;Small;Group.2;0,446153846;365,4
10162;Extended;High School or Below;Employed;F;57693;18,7;73,3;Suburban;Divorced;76;16;56;0;3;Personal Auto;Personal L2;Offer2;Agent;547,2;Four-Door Car;Medsize;Group.2;0,871428571;3708,8
10173;Basic;High School or Below;Unemployed;M;0;13,4;81;Suburban;Single;93,62241888;24;31;0;2;Personal Auto;Personal L1;Offer1;Branch;489,6;Four-Door Car;Medsize;Group.2;0,831305914;2412,694985
10178;Basic;College;Unemployed;M;44606,39071;18,8;72;Suburban;Divorced;73;9;94;0;2;Personal Auto;Personal L3;Offer1;Agent;350,4;Two-Door Car;Medsize;Group.2;0,94893617;6511,6
10179;Premium;High School or Below;Disabled;F;12181;13,1;78,8;Suburban;Divorced;108;10;19;0;4;Personal Auto;Personal L1;Offer2;Web;591,511506;Four-Door Car;Medsize;Group.2;0,711739032;1460,488494
10182;Extended;High School or Below;Employed;M;52082;16,7;78;Suburban;Married;79;2;47;0;1;Personal Auto;Personal L3;Offer4;Branch;379,2;Four-Door Car;Small;Group.2;0,89787234;3333,8
10183;Extended;High School or Below;Employed;M;38096;18,7;73,2;Suburban;Divorced;99;3;28;0;1;Personal Auto;Personal L1;Offer1;Agent;475,2;Two-Door Car;Medsize;Group.2;0,828571429;2296,8
10184;Basic;Bachelor;Employed;M;74115;18,9;72,6;Urban;Married;63;24;24;0;2;Personal Auto;Personal L2;Offer2;Branch;275,349481;Four-Door Car;Medsize;Group.2;0,817890555;1236,650519
10187;Extended;Bachelor;Employed;F;36108;28,4;76,8;Suburban;Divorced;128;5;35;2;9;Personal Auto;Personal L2;Offer3;Agent;614,4;SUV;Large;Group.2;0,862857143;3865,6
10189;Extended;Bachelor;Employed;M;74900;28,9;78,3;Suburban;Married;208;31;63;0;6;Personal Auto;Personal L1;Offer3;Call Center;998,4;Luxury SUV;Medsize;Group.2;0,923809524;12105,6
10197;Extended;Master;Unemployed;F;44606,39071;17,3;79,1;Rural;Married;95;3;29;0;9;Personal Auto;Personal L2;Offer1;Agent;149,843223;Two-Door Car;Medsize;Group.2;0,945610445;2605,156777
10200;Basic;High School or Below;Medical Leave;M;26307;18,9;71,5;Urban;Married;73;26;1;0;2;Personal Auto;Personal L2;Offer4;Call Center;313,192439;Four-Door Car;Medsize;Group.2;-3,290307384;-240,192439
10201;Basic;Bachelor;Unemployed;M;44606,39071;17,9;78,7;Urban;Married;93,62241888;6;52;0;2;Personal Auto;Personal L1;Offer3;Call Center;238,057939;Four-Door Car;Medsize;Group.2;0,951101057;4630,307843
10202;Basic;College;Employed;F;91915;28,9;76,6;Rural;Divorced;186;0;91;0;1;Personal Auto;Personal L3;Offer1;Call Center;93,56694;Luxury Car;Medsize;Group.2;0,994471999;16832,43306
10207;Extended;Bachelor;Employed;F;96337;18,8;72,8;Suburban;Married;127;19;12;0;3;Personal Auto;Personal L2;Offer3;Branch;609,6;SUV;Medsize;Group.2;0,6;914,4
10213;Basic;High School or Below;Employed;M;60180;19,1;72,8;Suburban;Married;183;14;70;0;2;Corporate Auto;Corporate L3;Offer4;Branch;988,533256;Luxury Car;Medsize;Group.2;0,922831128;11821,46674
10216;Basic;Master;Employed;M;88997;18,9;73,1;Rural;Divorced;72;9;71;0;3;Corporate Auto;Corporate L2;Offer2;Branch;174,041566;Four-Door Car;Small;Group.2;0,96595431;4937,958434
10219;Basic;High School or Below;Employed;F;75449;17;77,7;Rural;Divorced;61;3;31;0;1;Corporate Auto;Corporate L3;Offer3;Agent;130,775164;Two-Door Car;Medsize;Group.2;0,930843382;1760,224836
10221;Basic;High School or Below;Unemployed;M;0;17,3;78,2;Suburban;Married;71;0;44;0;1;Corporate Auto;Corporate L1;Offer2;Branch;340,8;Four-Door Car;Large;Group.2;0,890909091;2783,2
10225;Basic;College;Employed;F;30061;18,8;73,4;Suburban;Single;104;4;22;0;1;Special Auto;Special L2;Offer1;Web;499,2;Sports Car;Large;Group.2;0,781818182;1788,8
10226;Premium;High School or Below;Employed;M;58544;28,3;78,5;Suburban;Married;114;19;48;0;2;Personal Auto;Personal L2;Offer1;Agent;769,788818;Four-Door Car;Medsize;Group.2;0,859322219;4702,211182
10244;Basic;High School or Below;Employed;F;57248;18,8;72,2;Suburban;Married;74;31;17;0;1;Personal Auto;Personal L3;Offer2;Call Center;355,2;Four-Door Car;Small;Group.2;0,717647059;902,8
10251;Extended;College;Unemployed;M;44606,39071;17,4;78,6;Suburban;Single;135;12;84;4;2;Personal Auto;Personal L2;Offer2;Branch;980,52817;SUV;Small;Group.2;0,913533671;10359,47183
10261;Extended;College;Employed;M;58414;18,2;74,4;Suburban;Single;210;7;24;2;1;Personal Auto;Personal L3;Offer2;Agent;1008;Luxury SUV;Small;Group.2;0,8;4032
10264;Basic;Bachelor;Disabled;F;17257;23,1;88,9;Suburban;Single;70;1;88;0;2;Personal Auto;Personal L2;Offer1;Call Center;551,132139;Four-Door Car;Small;Group.2;0,910530497;5608,867861
10267;Extended;College;Employed;M;68229;18,6;74,2;Suburban;Married;96;11;41;0;5;Corporate Auto;Corporate L2;Offer4;Branch;460,8;Four-Door Car;Medsize;Group.2;0,882926829;3475,2
10269;Basic;High School or Below;Employed;M;74935;17,1;77,3;Rural;Married;112;15;62;0;1;Corporate Auto;Corporate L3;Offer2;Branch;192,859737;SUV;Medsize;Group.2;0,97222642;6751,140263
10275;Extended;Master;Employed;F;48744;28,4;76,1;Suburban;Single;86;3;59;0;1;Personal Auto;Personal L3;Offer1;Agent;412,8;Two-Door Car;Small;Group.2;0,918644068;4661,2
10297;Basic;Bachelor;Employed;M;67798;21,9;88,9;Suburban;Divorced;69;1;78;0;9;Personal Auto;Personal L3;Offer1;Agent;331,2;Four-Door Car;Medsize;Group.2;0,938461538;5050,8
10299;Basic;Master;Employed;F;91475;28,5;79,2;Rural;Divorced;64;28;35;0;3;Personal Auto;Personal L1;Offer1;Agent;73,295606;Four-Door Car;Medsize;Group.2;0,967278747;2166,704394
10302;Extended;Master;Employed;M;52162;17,7;78,1;Urban;Divorced;99;1;63;0;4;Personal Auto;Personal L2;Offer1;Agent;251,152889;Two-Door Car;Large;Group.2;0,95973178;5985,847111
10320;Basic;College;Employed;M;74755;28,6;77,5;Suburban;Divorced;195;10;10;0;1;Personal Auto;Personal L3;Offer1;Web;1404;Luxury Car;Medsize;Group.2;0,28;546
10334;Extended;Doctor;Employed;M;57709;17,9;79,9;Suburban;Married;125;10;26;0;1;Personal Auto;Personal L3;Offer2;Branch;600;SUV;Medsize;Group.2;0,815384615;2650
10335;Premium;Bachelor;Unemployed;F;0;22,5;89,3;Suburban;Married;253;15;40;5;7;Personal Auto;Personal L1;Offer3;Web;1214,4;Luxury Car;Medsize;Group.2;0,88;8905,6
10338;Basic;High School or Below;Employed;M;22971;29,2;77,3;Suburban;Married;101;24;8;0;2;Personal Auto;Personal L3;Offer2;Web;562,021558;SUV;Medsize;Group.2;0,304428765;245,978442
10347;Extended;Bachelor;Employed;M;28314;19,3;71,7;Suburban;Single;121;21;37;0;1;Personal Auto;Personal L3;Offer1;Agent;580,8;SUV;Medsize;Group.2;0,87027027;3896,2
10350;Extended;Bachelor;Unemployed;M;0;22,2;89;Suburban;Single;93,62241888;3;85;1;1;Personal Auto;Personal L2;Offer1;Branch;398,4;Four-Door Car;Medsize;Group.2;0,949936576;7559,505605
10358;Basic;High School or Below;Unemployed;F;0;29;77,1;Suburban;Divorced;112;12;93;0;3;Personal Auto;Personal L2;Offer1;Web;537,6;Sports Car;Medsize;Group.2;0,948387097;9878,4
10359;Basic;Bachelor;Employed;F;79251;13;79,8;Suburban;Married;67;10;32;1;1;Personal Auto;Personal L3;Offer2;Web;321,6;Four-Door Car;Medsize;Group.2;0,85;1822,4
10361;Extended;College;Employed;M;97266;19,2;72,1;Suburban;Married;79;29;84;0;1;Special Auto;Special L3;Offer2;Agent;546,052144;Two-Door Car;Medsize;Group.2;0,917713661;6089,947856
10364;Basic;High School or Below;Employed;M;48207;17,5;79,6;Urban;Married;63;28;85;2;8;Personal Auto;Personal L1;Offer3;Branch;164,974886;Four-Door Car;Medsize;Group.2;0,969192365;5190,025114
10366;Basic;College;Unemployed;F;0;19,9;73,7;Suburban;Married;69;5;78;0;2;Corporate Auto;Corporate L3;Offer4;Web;331,2;Four-Door Car;Medsize;Group.2;0,938461538;5050,8
10376;Basic;College;Employed;F;63860;17,7;78,1;Urban;Married;62;26;81;0;1;Personal Auto;Personal L2;Offer2;Agent;208,598246;Four-Door Car;Medsize;Group.2;0,958463113;4813,401754
10388;Basic;Bachelor;Employed;F;72633;19,3;72,8;Rural;Married;67;28;91;0;8;Personal Auto;Personal L3;Offer1;Agent;155,761761;Four-Door Car;Medsize;Group.2;0,974452721;5941,238239
10403;Premium;Bachelor;Employed;M;28013;16,9;78,4;Suburban;Married;266;25;30;0;2;Personal Auto;Personal L2;Offer2;Branch;1276,8;Luxury Car;Small;Group.2;0,84;6703,2
10404;Basic;High School or Below;Unemployed;M;44606,39071;19,6;72,7;Suburban;Single;73;22;93;0;2;Personal Auto;Personal L2;Offer1;Agent;525,6;Two-Door Car;Small;Group.2;0,922580645;6263,4
10405;Extended;Bachelor;Employed;M;26432;13,1;79,9;Suburban;Single;88;19;89;3;2;Personal Auto;Personal L3;Offer1;Branch;422,4;Four-Door Car;Medsize;Group.2;0,946067416;7409,6
10421;Basic;Bachelor;Employed;M;87403;12,1;79,7;Suburban;Divorced;68;1;63;0;2;Personal Auto;Personal L1;Offer1;Agent;456,290338;Four-Door Car;Medsize;Group.2;0,89348965;3827,709662
10422;Basic;Bachelor;Employed;M;64311;17,2;79,8;Urban;Married;62;21;79;0;2;Personal Auto;Personal L2;Offer4;Agent;157,174836;Four-Door Car;Medsize;Group.2;0,967910405;4740,825164
10426;Basic;College;Unemployed;F;0;17;80,4;Suburban;Married;70;21;70;0;1;Corporate Auto;Corporate L3;Offer1;Agent;405,384524;Four-Door Car;Medsize;Group.2;0,917268464;4494,615476
10428;Basic;Bachelor;Employed;M;25998;16,9;78,7;Suburban;Married;71;16;38;0;2;Personal Auto;Personal L1;Offer2;Call Center;791,878042;Four-Door Car;Medsize;Group.2;0,706494425;1906,121958
10434;Extended;High School or Below;Unemployed;M;0;17,3;80,1;Suburban;Single;82;15;82;0;1;Personal Auto;Personal L3;Offer1;Agent;590,4;Four-Door Car;Medsize;Group.2;0,912195122;6133,6
10441;Basic;College;Employed;F;90918;12,7;80,3;Urban;Single;64;22;19;0;2;Personal Auto;Personal L2;Offer3;Agent;163,411884;Four-Door Car;Medsize;Group.2;0,865615227;1052,588116
10449;Extended;High School or Below;Employed;M;40778;16,8;78,8;Suburban;Single;86;1;59;0;1;Personal Auto;Personal L3;Offer2;Web;412,8;Four-Door Car;Medsize;Group.2;0,918644068;4661,2
10462;Basic;High School or Below;Unemployed;F;44606,39071;17;77,4;Suburban;Single;74;26;84;0;2;Personal Auto;Personal L3;Offer1;Agent;532,8;Two-Door Car;Small;Group.2;0,914285714;5683,2
10463;Basic;High School or Below;Employed;F;28108;19,2;71,3;Suburban;Married;114;6;27;0;3;Personal Auto;Personal L2;Offer4;Agent;547,2;Sports Car;Medsize;Group.2;0,822222222;2530,8
10466;Premium;Bachelor;Unemployed;M;0;19,4;73,1;Suburban;Married;167;30;40;0;5;Personal Auto;Personal L3;Offer2;Branch;1985,999807;SUV;Small;Group.2;0,70269464;4694,000193
10469;Basic;Bachelor;Employed;F;80927;18,9;73;Urban;Single;62;25;8;0;1;Personal Auto;Personal L2;Offer2;Branch;211,660971;Two-Door Car;Medsize;Group.2;0,573264171;284,339029
10472;Basic;College;Employed;F;86073;18,9;71,8;Urban;Married;70;2;96;0;3;Personal Auto;Personal L2;Offer3;Branch;291,587866;Two-Door Car;Medsize;Group.2;0,956608949;6428,412134
10485;Basic;College;Employed;F;38223;19,1;72,5;Suburban;Married;112;27;18;2;1;Personal Auto;Personal L3;Offer3;Branch;537,6;SUV;Medsize;Group.2;0,733333333;1478,4
